#8203	552889
clss	4038
clst11240	51751
clst11240-15	51751
clstn1	22883
clstn2	64084
clstn3	9746
clta	1211
cltb	1212
cltc	1213
cltcl	8218
cltcl1	8218
cltcl2	1213
cltd	8218
clth	8301
cltrn	57393
clu	1191
clu1	1191
clu2	1191
cluap1	23059
cluh	23277
clul1	27098
clvs1	157807
clvs2	134829
clybl	171425
cm-avm	5921
cma1	1215
cmar	6687
cmas	55907
cmbl	134147
cmc1	152100
cmc2	56942
cmc3	51287
cmc4	100272147
cmd1	6662
cmd1a	4000
cmd1c	11155
cmd1d	7139
cmd1e	6331
cmd1g	7273
cmd1i	1674
cmd1j	2070
cmd1l	6444
cmd1m	8048
cmd1n	8557
cmd1o	10060
cmd1p	5350
cmd1r	70
cmd1s	4625
cmd2a	7137
cmd3a	25937
cmdj	56172
cmf608	285313
cmg-1	80173
cmg-2	118429
cmg1	80173
cmg1	677
cmg2	118429
cmh-1	840
cmh1	4625
cmh10	4633
cmh2	7139
cmh3	7168
cmh4	4607
cmh6	51422
cmh7	7137
cmh8	4634
cmh9	7273
cmip	80790
cmir	220972
cmk	4283
cmkar1	3577
cmkar2	3579
cmkar3	2833
cmkbr1	1230
cmkbr2	729230
cmkbr3	1232
cmkbr4	57472
cmkbr5	12774
cmkbr6	1235
cmkbr7	1236
cmkbr8	1237
cmkbr9	1238
cmkbrl1	1524
cmkbrl2	1237
cmkdr1	1524
cmklr1	1240
cmkor1	57007
cmkrl1	1241
cmkrl2	2852
cml	613
cml33	2193
cml66	84955
cmm2	1029
cmoat	1244
cmoat2	8714
cmp	4146
cmpd1	6662
cmpd2	6331
cmpd4	7273
cmpk	51727
cmpk1	51727
cmpk2	129607
cmpst	10559
cmpx1	7552
cmrf-35-h9	11314
cmrf-35a	10871
cmrf35	10871
cmrf35a	10871
cmrf35a4	100131439
cmrf35h	11314
cmrp	1244
cms	23607
cms1d	5913
cms1e	5913
cmss1	84319
cmt1	4359
cmt1b	4359
cmt1f	4747
cmt2	23095
cmt2a	23095
cmt2a2	9927
cmt2c	59341
cmt2d	2617
cmt2e	4747
cmt4	54332
cmt4a	54332
cmt4b	8898
cmt4b2	81846
cmt4c	79628
cmt4h	121512
cmt4j	9896
cmtdi1	1785
cmtdib	1785
cmtm1	113540
cmtm2	146225
cmtm3	123920
cmtm4	146223
cmtm5	116173
cmtm6	54918
cmtm7	112616
cmtm8	152189
cmtr1	23070
cmtr2	55783
cmtx	2705
cmtx1	2705
cmtx4	9131
cmtx5	5631
cmya1	165904
cmya2	9659
cmya3	129446
cmya4	146862
cmya5	202333
cn-i	84618
cn-ia	84618
cn-ib	93034
cn-ii	22978
cn-iii	51251
cn1	84735
cn1a	84618
cn2	55748
cna1	5530
cna2	11081
cna43	55388
cnaip	150372
cnap1	9918
cnb	5534
cnb1	5534
cnbd1	168975
cnbd2	140894
cnbp	7555
cnbp1	7555
cnbp2	389874
cnc1	5573
cnca	1260
cnca1	1260
cnca2	1262
cncg	1259
cncg1	1259
cncg2	1258
cncg3	1261
cncg3l	1258
cndp1	84735
cndp2	55748
cnep1r1	255919
cnf	4868
cnfn	84518
cng1	1259
cng2	1260
cng3	1261
cng5	1262
cnga1	1259
cnga2	1260
cnga3	1261
cnga4	1262
cngb1	1258
cngb1b	1258
cngb2	1262
cngb3	54714
cnih	10175
cnih-2	254263
cnih-3	149111
cnih1	10175
cnih2	254263
cnih3	149111
cnih4	29097
cnil	10175
cnil	254263
cnk	10256
cnk1	10256
cnk2	22866
cnksr1	10256
cnksr2	22866
cnksr3	154043
cnmd	11061
cnmpd1	140894
cnn1	1264
cnn2	1265
cnn3	1266
cnnm1	26507
cnnm2	54805
cnnm3	26505
cnnm4	26504
cno	55330
cnol	55653
cnot1	23019
cnot10	25904
cnot11	55571
cnot2	4848
cnot3	4849
cnot4	4850
cnot6	57472
cnot6l	246175
cnot7	29883
cnot8	9337
cnot9	9125
cnox	55068
cnp	4880
cnppd1	27013
cnpy1	285888
cnpy2	10330
cnpy2	10330
cnpy3	10695
cnpy4	245812
cnr	56117
cnr1	56117
cnr2	1269
cnrip1	25927
cnrs1	56117
cnsa1	6455
cnsa2	6456
cnsa3	6457
cnst	163882
cnt-b2	23527
cnt1	9154
cnt2	9153
cnt3	64078
cntd	124817
cntd1	124817
cntd2	79935
cntf	1270
cntfr	1271
cntln	54875
cntn1	1272
cntn2	6900
cntn3	5067
cntn4	152330
cntn5	53942
cntn6	27255
cntnap	8506
cntnap1	8506
cntnap2	26047
cntnap3	79937
cntnap3a	79937
cntnap3b	728577
cntnap3c	100289279
cntnap4	85445
cntnap5	129684
cntrl	11064
cntrob	116840
cnx	821
co	358
co-029	7103
co-17a	4072
co11a1	1301
co2	140909
co3	107403237
co4	720
coa1	55744
coa3	28958
coa4	51287
coa5	493753
coa6	388753
coa7	65260
coaa	10432
coas1	149013
coas2	653505
coaster	26036
coasy	80347
coasy	80347
cob	107075134
cobl	23242
cobll1	22837
cobra1	25920
coca1	4436
coca2	4292
coch	1690
coch-5b2	1690
cocoa	57658
cocoacrisp	83690
cod	6628
cod1	25839
cod2	57511
cod3	2978
cod4	5146
cod5	5956
coe2	64641
coe3	253738
coe4	57593
cog1	9382
cog2	22796
cog3	83548
cog4	25839
cog5	10466
cog5373	388960
cog6	57511
cog7	91949
cog8	84342
coh1	157680
coi	107075164
coiii	107403237
coil	8161
col10a1	1300
col11a1	1301
col11a2	1302
col12a1	1303
col12a1l	1303
col13a1	1305
col14a1	7373
col15a1	1306
col16a1	1307
col17a1	1308
col18a1	80781
col19a1	1310
col1a1	1277
col1a2	1278
col20a1	57642
col21a1	81578
col22a1	169044
col23a1	91522
col24a1	255631
col25a1	84570
col26a1	136227
col27a1	85301
col28a1	340267
col29a1	256076
col2a1	1280
col3a1	1281
col4a1	1282
col4a2	1284
col4a3	1285
col4a3bp	10087
col4a4	1286
col4a5	1287
col4a6	1288
col5a1	1289
col5a2	1290
col5a3	50509
col6a1	1291
col6a2	1292
col6a3	1293
col6a5	256076
col6a6	131873
col7a1	1294
col8a1	1295
col8a2	1296
col9a1	1297
col9a2	1298
col9a3	1299
colca2	120376
colec1	4153
colec10	10584
colec11	78989
colec12	81035
colec4	653509
colec5	729238
colec7	6441
colgalt1	79709
colgalt2	23127
coll-1	10371
coll-2	223117
coll-4	10507
coll-5	9723
coll6	1301
colligen	871
colm	342035
colmedin	342035
colq	8292
com1	26471
commd1	150684
commd10	51397
commd2	51122
commd3	23412
commd4	54939
commd5	28991
commd6	170622
commd7	149951
commd8	54951
commd9	29099
comp	1311
comt	1312
comt2	220074
comtd1	118881
contrin	51087
cool-2	9459
cool1	8874
cool2	9459
cop	114769
cop1	114769
cop9	10920
copa	1314
copb	1315
copb1	1315
copb2	9276
copd	372
cope	11316
copeb	1316
copg	22820
copg1	22820
copg2	26958
copn4	131034
copn5	57699
copr1	29982
copr2	29982
copr5	55352
coprs	55352
cops1	2873
cops2	9318
cops3	8533
cops4	51138
cops5	10987
cops6	10980
cops7a	50813
cops7b	64708
cops8	10920
cops9	150678
copt1	1317
copt2	1318
copz	22818
copz1	22818
copz2	51226
coq1	23590
coq10a	93058
coq10b	80219
coq2	27235
coq3	51805
coq4	51117
coq5	84274
coq6	51004
coq7	10229
coq8a	56997
coq8b	79934
coq9	57017
corcs	114899
cord10	64218
cord11	84839
cord12	8842
cord13	57096
cord14	2978
cord15	92211
cord16	157657
cord2	1406
cord3	24
cord5	83394
cord6	3000
cord7	22999
cord9	8754
cordx1	6103
cordx2	57511
cordx3	778
corest	23186
corin	10699
cork1	157310
corl1	390598
corl2	652991
coro1a	11151
coro1b	57175
coro1c	23603
coro2a	7464
coro2b	10391
coro6	84940
coro7	79585
coronin-1	11151
coronin-2	57175
coronin-3	23603
cors	114899
cors-26	114899
cors1	23203
cors2	51259
cors3	23322
cort	1325
cortbp1	22941
cortbp2	83992
cos17	7621
cos26	58491
cos5	7620
cos52	7625
cosmc	29071
costars	58527
cot	54677
cote1	10712
cotl1	23406
coup-tfi	7025
coup-tfii	7026
couptfb	7026
cova1	10495
cox	1351
cox1	107075164
cox10	1352
cox11	1353
cox11p	1353
cox14	84987
cox15	1355
cox16	51241
cox17	10063
cox18	285521
cox19	90639
cox2	140909
cox20	116228
cox23	79145
cox3	107403237
cox4	1327
cox4-1	1327
cox4-2	84701
cox4b	84701
cox4i1	1327
cox4i2	84701
cox4l2	84701
cox4nb	10328
cox5a	9377
cox5b	1329
cox6a	1337
cox6a1	1337
cox6a2	1339
cox6b	1340
cox6b1	1340
cox6b2	125965
cox6c	1345
cox7a	1346
cox7a1	1346
cox7a2	1347
cox7a2l	9167
cox7ah	1346
cox7al	1347
cox7ar	9167
cox7b	1349
cox7b2	170712
cox7c	1350
cox7rp	9167
cox8	1351
cox8-2	1351
cox8-3	341947
cox8a	1351
cox8c	341947
cox8l	1351
coxg	1340
coxiv-2	84701
coxvib2	125965
coxviia-l	1347
cp	1356
cp-23	752014
cp107	5933
cp11	1543
cp110	9738
cp115	631
cp12	1544
cp1b	1545
cp2	7024
cp24	1591
cp26	1592
cp27	10428
cp35	1577
cp37	1551
cp47	8419
cp49	8419
cp51	1595
cp64	9878
cp7	653247
cp94	631
cpa	1357
cpa1	1357
cpa2	1358
cpa3	51200
cpa4	51200
cpa5	93979
cpa6	1548
cpad	1553
cpah	1548
cpamd1	718
cpamd2	720
cpamd3	720
cpamd4	727
cpamd5	2
cpamd6	5858
cpamd7	135228
cpamd8	27151
cpamd9	144568
cpan	1677
cpap	55835
cpb1	1360
cpb2	1361
cpb6	1555
cpbp	1316
cpc8	1558
cpci	1562
cpcj	1557
cpd	9455
cpd6	1565
cpe	1363
cpe-r	1364
cpe-r2	1365
cpeb	64506
cpeb1	64506
cpeb2	132864
cpeb3	22849
cpeb4	80315
cped1	79974
cpetr	1364
cpetr1	1364
cpetr2	1365
cpetrl1	7122
cpetrl2	1366
cpetrl3	9071
cpg2	23345
cpges	10728
cpgl	55748
cpgl2	84735
cpi-17	94274
cpi17-like	81706
cpl	9843
cpla2	10524
cpla2-alpha	5321
cpla2-beta	100137049
cpla2-gamma	8605
cpla2delta	283748
cplane1	65250
cplane2	79363
cplx1	10815
cplx2	10814
cplx3	594855
cplx4	339302
cpm	1368
cpn1	8904
cpn10	3336
cpn2	221184
cpn4	131034
cpn5	57699
cpne1	8904
cpne2	221184
cpne3	8895
cpne4	131034
cpne5	57699
cpne6	9362
cpne7	27132
cpne8	144402
cpne9	151835
cpo	1371
cpox	1371
cpp32	836
cpp32b	836
cppdd	56172
cpped1	55313
cpq	10404
cpr2	9238
cpr3	10294
cpr4	8812
cpr8	9236
cprk	22853
cprp1	9927
cps1	1589
cps1	148811
cps25	84661
cpsb	1512
cpsd	1509
cpsf-73	51692
cpsf1	29894
cpsf2	53981
cpsf2l	55756
cpsf3	51692
cpsf30	10898
cpsf4	10898
cpsf4l	642843
cpsf5	11051
cpsf6	11052
cpsf7	79869
cpsf73	51692
cpt1	56994
cpt1-l	1374
cpt1-m	1375
cpt1a	1374
cpt1b	1375
cpt1c	126129
cpt1p	126129
cpt2	1376
cpt7	1586
cptase	1376
cptic	126129
cptp	80772
cpu	1361
cpub1	134510
cpv1	1588
cpvl	54504
cpx	1371
cpx-1	56265
cpx-2	10814
cpx-i	10815
cpx-iii	594855
cpx-iv	339302
cpx1	56265
cpx2	119587
cpxcr1	53336
cpxd	2720
cpxm	56265
cpxm1	56265
cpxm2	119587
cpz	8532
cr	1604
cr1	1378
cr16	644150
cr1l	1379
cr2	1380
cr3a	3684
cr53	7760
cr6	10912
cra	51747
crabp	1381
crabp-i	1381
crabp-ii	1382
crabp1	1381
crabp2	1382
crabpi	1381
crac1	26585
cracc	57823
cracc1	6599
cracc2	6601
cracd1	6602
cracd2	6603
cracd3	6604
cracm1	84876
cracr2a	84766
cracr2b	283229
cradd	8738
craf	5894
craf1	7187
cralbp	6017
cralbpl	157807
cram	56896
cram-a	9034
cram-b	9034
cramp1	57585
crarf	5648
crat	1384
crb1	23418
crb2	286204
crb3	92359
crbm	6452
crbn	51185
crbp	5926
crbp1	5926
crbp2	23504
crbpi	5926
crbpii	23504
crbpiii	1381
crbpiv	116362
crcp	27297
crct1	54544
crd	1406
cre-bp1	2668
cre-bpa	9586
cream1	9569
creap-1	51747
creb-2	468
creb-h	84699
creb1	1385
creb2	2668
creb3	148327
creb3l1	90993
creb3l2	64764
creb3l3	84699
creb3l4	148327
creb4	148327
creb5	9586
crebbp	1387
crebl1	1388
crebl2	1389
crebrf	153222
crebzf	58487
cref	127795
creg	8804
creg1	8804
creg2	200407
creld1	78987
creld2	79174
crem	1390
creme9	51379
crept	58490
cres	10047
crf	10882
crf-bp	1393
crf-r	1394
crf-rb	1395
crf1	1394
crf2	1395
crf2-4	3588
crf2-9	58985
crf2-s1	116379
crf2/12	163702
crf21	79017
crfb4	3588
crfbp	1393
crfg	23560
crg	55636
crg-10	4283
crg-2	3627
crg-l2	342035
crgap	80728
crh	1392
crh1	1392
crhbp	1393
crhr	1394
crhr1	1394
crhr2	1395
crhsp-24	23589
cri1	23741
cri2	163126
crif1	90480
crik	11113
crim1	51232
crim2	375616
crim3	168667
crip	25927
crip1	25927
crip1a	25927
crip1b	25927
crip2	1397
crip3	401262
cript	9419
cripto	6997
cripto-1	6997
crisp-1	167
crisp-2	7180
crisp-3	10321
crisp1	167
crisp2	7180
crisp3	10321
crispld1	83690
crispld2	83716
crk	1398
crk7	51755
crkas	9564
crkl	1399
crkr	51755
crkrs	51755
crl	133396
crl1	9466
crl2	64109
crl3	133396
crl4	55540
crlf1	9244
crlf2	64109
crlf3	51379
crlr	10203
crls1	54675
crlz1	57050
crm1	7514
crmp-5	56896
crmp1	1400
crmp2	1808
crmp4	1809
crmp5	56896
crn	10699
crnkl1	51340
crnn	49860
croc-1	7335
croc1	7335
croc4	10485
crocc	9696
crocc2	728763
crom	1604
crop	51747
crot	54677
crp	1401
crp1	1053
crp2	1051
crp3	1052
crr9	81037
crs	7291
crs1	7291
crs2	4488
crs3	10321
crsp1	8930
crsp100	9862
crsp130	9439
crsp150	9282
crsp2	9282
crsp200	8930
crsp3	9439
crsp33	9443
crsp34	9442
crsp4	9862
crsp6	9440
crsp7	9441
crsp70	9441
crsp77	9440
crsp8	9442
crsp9	9443
crt	811
crt2	125972
crtac1	55118
crtam	56253
crtap	10491
crtc1	23373
crtc2	200186
crtc3	64784
crth2	11251
crtl1	1404
crtm	4146
crtr	6535
crtr1	29842
crx	1406
cry-g-a	1418
cry1	1407
cry2	1408
crya1	1409
crya2	1410
cryaa	1409
cryaa2	102724652
cryab	1410
cryb1	1411
cryb2	1415
cryb2a	1415
cryb3	1417
cryba1	1411
cryba2	1412
cryba4	1413
crybb1	1414
crybb2	1415
crybb3	1417
crybg1	202
crybg2	55057
crybg3	131544
crybp1	3096
cryg1	1418
cryg2	1419
cryg3	1420
cryg4	1421
cryg5	1418
cryg8	1427
cryga	1418
crygb	1419
crygc	1420
crygd	1421
crygn	155051
crygs	1427
cryl1	51084
crym	1428
cryptic	55997
cryz	1429
cryzl1	9946
cs	1431
cs-1	51778
cs-2	1443
cs-3	91977
cs-5	1444
cs1	57823
cs2	64084
cs3	91977
csa	1442
csa-19	4736
csaa	6291
csad	51380
csag1	158511
csage	158511
csap	126731
csb	1443
csbf	387695
csbp	3190
csbp1	1432
csbp2	1432
csc-21k	7077
csc1	57156
csd	51380
csd1	7045
csd2	7045
csd3	7045
csda	8531
csda1	8531
csda2	4904
csda3	51087
csdb	4904
csdc1	23589
csdc2	27254
csdd1	79727
csdd2	389421
csde1	7812
csdh	113675
csdp	23648
csdufd1	83856
cse-c	54414
cse1	1434
cse1l	1434
csen	30818
csf1	1435
csf1r	1436
csf2	1437
csf2r	1438
csf2ra	1438
csf2rb	1439
csf3	1440
csf3r	1441
csfr	1436
csgalnact-1	55790
csgalnact1	55790
csgalnact2	55454
csglca-t	54480
csh1	1442
csh2	1443
cshl1	1444
cshmt	6470
cshp1	1444
csif	3586
csig	26156
csk	1445
cskmt	751071
csl	1444
csl4	51013
csl4p	51013
csm1	1674
csm2	1674
csmd1	64478
csmd2	114784
csmd3	114788
csmf	8013
csmt	1442
csn1	1446
csn10	8533
csn1s1	1446
csn2	9318
csn3	8533
csn4	51138
csn5	10987
csn6	10980
csn7a	50813
csn7b	64708
csn8	10920
csnb1	60506
csnb1a	60506
csnb1b	2916
csnb1c	4308
csnb1d	9187
csnb1e	440435
csnb1f	345193
csnb2	778
csnb2a	778
csnb2b	57010
csnb3	5158
csnb4	60506
csnbad1	6010
csnbad2	5158
csnbad3	2779
csnbx2	778
csnk1a1	1452
csnk1a1l	122011
csnk1d	1453
csnk1e	1454
csnk1g1	53944
csnk1g2	1455
csnk1g3	1456
csnk2a1	1459
csnk2a1p	283106
csnk2a2	1459
csnk2a3	283106
csnk2b	1460
csnka2ip	111064647
csnu1	6519
csnu3	11136
csp-b	3002
csp-beta	85479
csp-c	2999
csp-gamma	285126
cspb	3002
cspb1	1432
cspg1	176
cspg2	1462
cspg3	1463
cspg4	1464
cspg5	10675
cspg6	9126
cspg7	63827
cspg8	960
cspgcp	176
cspp	79848
cspp1	79848
csr	51435
csr1	51435
csrnp1	64651
csrnp2	81566
csrnp3	80034
csrp	1465
csrp1	1465
csrp2	1466
csrp3	8048
css1	22856
css2	79586
css3	337876
cssg1	54149
cst	54897
cst	9514
cst1	1469
cst11	140880
cst2	1470
cst3	1471
cst4	1472
cst5	1473
cst6	1476
cst7	8530
cst8	10047
cst8l	140880
cst9	128822
cst9l	128821
csta	1475
cstb	1476
cstf-64t	23283
cstf-77	1479
cstf1	1477
cstf2	1478
cstf2t	23283
cstf3	1479
cstl1	128817
cstn1	22883
cstn2	64084
cstn3	9746
cstp1	55313
csvp	6868
csx	1482
csx1	1482
csx2	137814
csx3	159296
ct	5130
ct-1	1489
ct-8	51213
ct1	1489
ct1.1	4100
ct1.10	4109
ct1.11	4110
ct1.12	4111
ct1.19	136991
ct1.2	266740
ct1.3	4102
ct1.4	4103
ct1.6	4105
ct1.8	4107
ct1.9	4108
ct10	51438
ct100	151871
ct101	9703
ct102	25853
ct103	6406
ct104.1	317754
ct104.2	445582
ct104.4	404785
ct104.5	100996331
ct104.6	388468
ct104.7	23784
ct105	283685
ct106	83540
ct107	84528
ct108	146183
ct109	84660
ct11.1	30014
ct11.10	494197
ct11.2	728695
ct11.3	64663
ct11.4	64648
ct11.6	494118
ct11.7	494119
ct11.8	139067
ct11.9	441525
ct110	55105
ct111	55165
ct113	56155
ct114	1496
ct115	286499
ct116	130576
ct117	339416
ct118	6785
ct119	152404
ct12.1a	653220
ct12.1b	653067
ct12.1c	653067
ct12.1d	653067
ct12.2	9502
ct12.3a	170626
ct12.3b	170626
ct12.5	170627
ct120	79850
ct120.1	8577
ct120.2	23671
ct121	10054
ct122	79925
ct123	150763
ct124	66000
ct125	8715
ct127	6676
ct128	84944
ct13	55510
ct130	23532
ct131	83639
ct132	219938
ct133	4956
ct134	4957
ct135	113746
ct136	146852
ct137	29028
ct139	11004
ct14	55511
ct140	6674
ct141	9576
ct142	26206
ct143	200162
ct144	162517
ct145	26166
ct146	8900
ct147	283677
ct148	220047
ct149	146279
ct15	2515
ct150	2649
ct151	283471
ct152	122664
ct153	203074
ct154	1761
ct155	55363
ct156	165721
ct16.1	90737
ct16.2	90737
ct16.3	8712
ct16.4	203569
ct16.5	389860
ct16.6	139793
ct16.7	9506
ct17	149998
ct19	3598
ct2	85413
ct2.1	574
ct2.3	85318
ct2.4	85317
ct20	29122
ct21.1	64693
ct21.2	64693
ct22	53340
ct23	84519
ct24.1	158511
ct26	168400
ct27	140690
ct28	51213
ct3.1	4112
ct3.2	4113
ct3.3	347541
ct3.4	158809
ct3.5	4114
ct3.6	4115
ct30	51270
ct31	10765
ct32	3948
ct33	27136
ct34	27120
ct35	23626
ct36	7180
ct37	158521
ct38	53940
ct39	56001
ct4.1	2543
ct4.2	729447
ct4.8	729408
ct40	54457
ct41.1	56165
ct41.2	221400
ct42	56154
ct43	89885
ct44	7179
ct45-1	541466
ct45-2	728911
ct45-3	441519
ct45-5	441521
ct45-6	541465
ct45.1	541466
ct45.2	728911
ct45.3	441519
ct45.5	441521
ct45.6	541465
ct45a1	541466
ct45a10	102723631
ct45a2	728911
ct45a3	441519
ct45a5	441521
ct45a6	541465
ct45a7	101060211
ct45a8	102723737
ct45a9	102723680
ct46	84072
ct46.2	150280
ct47.1	728096
ct47.10	728036
ct47.11	255313
ct47.12	100507170
ct47.13	643311
ct47.2	728090
ct47.3	728082
ct47.4	728075
ct47.5	728072
ct47.6	728062
ct47.7	653282
ct47.8	728049
ct47.9	728042
ct47a1	728096
ct47a10	728036
ct47a11	255313
ct47a12	100507170
ct47a2	728090
ct47a3	728082
ct47a4	728075
ct47a5	728072
ct47a6	728062
ct47a7	653282
ct47a8	728049
ct47a9	728042
ct47b1	643311
ct48	133482
ct5.1	6756
ct5.2a	6757
ct5.2b	727837
ct5.3	10214
ct5.4	6759
ct50	93273
ct51	94086
ct52	256309
ct53	7718
ct54	124912
ct55	54967
ct56	51298
ct57	81569
ct58	147945
ct59	125965
ct6.1	1485
ct6.2a	30848
ct6.2b	30848
ct61	80125
ct62	196993
ct63	139135
ct65	7288
ct67	221191
ct68	166863
ct7	9947
ct7.1	9947
ct7.2	139081
ct71	57119
ct72	83983
ct73	11086
ct74	339834
ct76	93426
ct77	53336
ct78	7258
ct79	80705
ct8	6847
ct80	55124
ct80.1	9271
ct81	219681
ct82	10566
ct83	203413
ct84	55872
ct86	11339
ct87	80184
ct88	26256
ct89	9043
ct9	676
ct90	9585
ct91	54763
ct92	10761
ct93	125972
ct94.1	5619
ct94.2	5620
ct95	285782
ct96	7272
ct97	54742
ct98	10643
ct99	8852
cta-216e10.6	79640
ctack	10850
ctag	1485
ctag1	1485
ctag1a	246100
ctag1b	1485
ctag2	30848
ctag3	285782
ctage	64693
ctage-1	64693
ctage-2	64693
ctage-4	445328
ctage1	64693
ctage15	441294
ctage15p	441294
ctage4	445328
ctage6	340307
ctage6p	340307
ctage8	100142659
ctage9	643854
ctak	10850
ctak1	4140
ctap3	5473
ctapiii	5473
ctb	1486
ctb9	57542
ctbp1	1487
ctbp2	1488
ctbs	1486
ctc1	80169
ctcf	10664
ctcfl	140690
ctcl	64061
ctdnep1	23399
ctdp1	9150
ctdsp1	58190
ctdsp2	10106
ctdspl	10217
ctdspl2	51496
cte-1	641371
cte-ii	11332
cten	84951
ctes1	128817
ctes2	140880
ctes5	10047
ctes7a	128822
ctes7b	128821
ctf	4782
ctf1	1489
ctf18	63922
ctf2	10153
ctf4	11169
ctf5	4782
ctf8	54921
ctg-b33	9045
ctg-b43a	57215
ctg-b45d	57215
ctg26	9612
ctg3a	9253
ctgf	1490
ctgf-l	8839
ctglf1	119016
ctglf2	729092
ctglf3	414189
ctglf5	119016
ctglf6	642517
cth	23584
cthrc1	115908
ctif	9811
ctip	5932
ctip-2	64919
ctip1	53335
ctip2	64919
ctk	4145
ctl1	23446
ctl2	57153
ctl3	126969
ctl4	80736
ctl5	204962
ctla1	3002
ctla3	3001
ctla4	1493
ctla8	3605
ctln1	445
ctln2	10165
ctm	3299
ctmp	117145
ctnna1	1495
ctnna2	1496
ctnna3	29119
ctnnal1	8727
ctnnb	1499
ctnnb1	1499
ctnnbip1	56998
ctnnbl1	56259
ctnnd	1500
ctnnd1	1500
ctnnd2	1501
ctnng	3728
ctns	1497
ctns-lsb	1497
ctp	6576
ctp11	64663
ctpct	5130
ctps	1503
ctps1	1503
ctps2	56474
ctr	799
ctr1	1317
ctr2	1318
ctr9	9646
ctrb	1504
ctrb1	1504
ctrb2	440387
ctrc	11330
ctrct7	51095
ctrl	1506
ctrn2	10120
ctrp1	114897
ctrp10	165257
ctrp11	338761
ctrp13	389941
ctrp2	114898
ctrp3	114899
ctrp4	114900
ctrp5	83552
ctrp6	114904
ctrp7	114905
ctrp8	390664
ctrp9	338872
ctrp9b	387911
cts	7276
cts1	7276
cts18.1	9266
cts9	8553
ctsa	5476
ctsb	1508
ctsc	1075
ctsd	1509
ctse	1510
ctsf	8722
ctsg	1511
ctsgl1	3002
ctsgl2	2999
ctsh	1512
ctsk	1513
ctsl	1514
ctsl1	1514
ctsl2	1515
ctso	1513
ctso1	1513
ctso2	1513
ctss	1520
ctsu	1515
ctsv	1515
ctsw	1521
ctsx	1522
ctsz	1522
cttn	2017
cttnbp1	22941
cttnbp2	83992
cttnbp2nl	55917
cttnl	3059
ctu1	90353
ctu2	348180
ctx	1593
ctxl	23584
ctxn1	404217
ctxn2	399697
ctxn3	613212
ctxnd1	100996492
ctxnd2	100996521
cubn	8029
cuedc1	404093
cuedc2	79004
cug-bp	10658
cug2	387103
cugbp	10658
cugbp1	10658
cugbp2	10659
cul1	8454
cul2	8453
cul3	8452
cul4a	8451
cul4b	8450
cul5	8065
cul7	9820
cul9	23113
cupidin	9455
cus1	10992
cut	1523
cut23	8697
cut9	8881
cuta	51596
cutc	51076
cutl1	1523
cutl2	23316
cux	1523
cux/cdp	1523
cux1	1523
cux2	23316
cuzd1	50624
cv2	168667
cvarp	27063
cvg5	8270
cvhsp	27129
cwc1	5356
cwc14	8896
cwc15	51503
cwc2	55696
cwc21	23524
cwc22	57703
cwc24	7737
cwc25	54883
cwc26	84811
cwc27	10283
cwf15	51503
cwf19l1	55280
cwf19l2	143884
cwh41	7841
cwh43	80157
cwh43-c	80157
cwh43-n	27315
cx2	27189
cx23	349149
cx25	375519
cx26	2706
cx30	10804
cx30.2	349149
cx30.2	125111
cx30.3	127534
cx31	2707
cx31.1	2709
cx31.9	125111
cx32	2705
cx36	57369
cx37	2701
cx3cl1	6376
cx3cr1	1524
cx40	2702
cx40.1	219770
cx43	2697
cx45	125111
cx46	2700
cx46.6	57165
cx47	57165
cx50	2703
cx58	57369
cx59	57369
cx62	81025
cxadr	1525
cxc3	6376
cxc3c	6376
cxcdc1	132660
cxcl1	2919
cxcl10	3627
cxcl11	6373
cxcl12	6387
cxcl13	10563
cxcl14	9547
cxcl16	58191
cxcl17	284340
cxcl2	2920
cxcl3	2921
cxcl4	5196
cxcl4l1	5197
cxcl4v1	5197
cxcl5	6374
cxcl6	6372
cxcl7	5473
cxcl8	3576
cxcl9	4283
cxclg16	58191
cxcr1	3577
cxcr2	3579
cxcr3	2833
cxcr4	7852
cxcr5	643
cxcr6	10663
cxcr7	57007
cxorf10	63035
cxorf11	51114
cxorf12	8269
cxorf13	84548
cxorf15	55787
cxorf17	54954
cxorf2	84631
cxorf20	139105
cxorf21	80231
cxorf22	286464
cxorf26	51260
cxorf27	25763
cxorf3	57187
cxorf30	286464
cxorf32	340554
cxorf33	139322
cxorf34	79979
cxorf35	100131755
cxorf36	79742
cxorf37	28952
cxorf38	159013
cxorf39	139231
cxorf4	9282
cxorf40	91966
cxorf40a	91966
cxorf40b	541578
cxorf41	139212
cxorf43	139324
cxorf44	90736
cxorf45	79868
cxorf48	54967
cxorf49	100130361
cxorf49b	100132994
cxorf5	8481
cxorf51	100129239
cxorf51a	100129239
cxorf51b	100133053
cxorf53	55789
cxorf55	139804
cxorf56	63932
cxorf58	254158
cxorf59	286464
cxorf6	10046
cxorf61	203413
cxorf63	27112
cxorf64	100130613
cxorf65	158830
cxorf66	347487
cxorf67	340602
cxorf68	100132963
cxorf69	644538
cxorf9	54440
cxxc1	30827
cxxc10	9757
cxxc11	54620
cxxc2	84678
cxxc3	4152
cxxc4	80319
cxxc5	51523
cxxc6	80312
cxxc7	4297
cxxc8	22992
cxxc9	1786
cxyorf3	8227
cy6	1237
cyar	1588
cyay	2395
cyb5	1528
cyb5-m	80777
cyb561	1534
cyb561a1	1534
